Time/s,Azimuth/deg,Zenith/deg
787201,292.87,80.2994
787521,189.57,85.6286
787841,79.019,88.4959
788161,330.8,86.1906
788481,227.5,88.8827
788801,119.12,94.2562
789121,8.037,92.406
789441,262.62,90.70746
789761,156.14,95.5403
790081,44.547,96.3717
790401,296.87,91.4363
790721,192,92.1815
791041,81.634,95.1335
791361,331.99,90.68251
791681,228.29,86.8875
792001,121.19,89.17636
792321,10.082,87.64
792641,265.49,81.834
792961,162.46,81.6895
793281,52.414,82.5977
793601,304.57,77.638
793921,203.66,74.809
794241,97.487,76.621
794561,346.92,73.908
794881,244.31,69.156
795201,142.68,70.122
795521,32.772,69.83
795841,285.74,64.384
796161,186.51,63.018
796481,80.724,64.475
796801,330.5,59.781
797121,229.52,55.311
797441,129.29,57.187
797761,20.29,54.997
798081,275.01,47.874
798401,178.56,48.22
798721,74.542,50.059
799041,327.78,43.469
799361,231.1,40.033
799681,131.98,45.458
